"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"CHAT",21.2579538303809,3.2517492036532,0.729563104563255,4.45711849093551,8.3068692532783e-06,0.000351634861329589,"CHAT"
"UNC13D",2633.64875835751,3.22101175719793,0.197634369167937,16.2978320560273,1.02255273411457e-59,4.24195776220087e-56,"UNC13D"
"MMP19",24.6622645850966,3.20795162940984,0.678513796143537,4.72790921517418,2.26843562486455e-06,0.000108916416043844,"MMP19"
"GABRD",55.3896457019489,3.20032825609818,0.41555358342468,7.70136122933529,1.34624323722761e-14,2.25191751827219e-12,"GABRD"
"SEZ6",452.453873511033,3.18942438018591,0.268493850359159,11.8789476031554,1.5227234759732e-32,1.50401573041124e-29,"SEZ6"
"KCNT1",644.342118652858,3.1812647445676,0.284232910864001,11.1924573931193,4.43956177802632e-29,3.54174578460854e-26,"KCNT1"
"NFASC",490.83782766485,3.18095231738286,0.321354852215592,9.89856632147197,4.22285069393208e-23,2.0854849784176e-20,"NFASC"
"LOC107987299",52.3298135520282,3.17359274045902,0.497272920145695,6.38199389488009,1.74796934303987e-10,1.71831185371247e-08,"LOC107987299"
"DMGDH",10.7537608137576,3.14448208855953,0.90429215575796,3.47728559684772,0.000506517971537967,0.0126184747422374,"DMGDH"
"CD74",9.790632381104,3.12648623267816,0.923574865315277,3.38520064814766,0.000711262422504043,0.0166074042806088,"CD74"
"PPP2R2C",328.574777742141,3.12196689773812,0.29853165719707,10.457741490636,1.35036014001687e-25,8.48762728006969e-23,"PPP2R2C"
"C6orf58",15.3071770210662,3.09881654765098,0.827744883274794,3.74368553676971,0.00018134058452255,0.00528281798338024,"C6orf58"
"TBXT",7.5748075272081,3.08361744341919,1.0050987151176,3.06797471436265,0.00215514853011662,0.0410110924877788,"TBXT"
"RFPL1S",48.0358319076389,3.06767855093063,0.4377669876583,7.00756027159616,2.42509562602709e-12,3.01205589670982e-10,"RFPL1S"
"SVOP",205.453339582297,3.05666480478172,0.289145754068662,10.5713632718808,4.0457024789074e-26,2.70696647798378e-23,"SVOP"
"EPHA10",35.0637452473269,3.05321805585275,0.464768781727941,6.56932689089259,5.05432159714572e-11,5.32166185624348e-09,"EPHA10"
"CACNG5",15.1286823405863,3.04182245183968,0.859855099787231,3.53759889613072,0.000403782940071641,0.0104690821787075,"CACNG5"
