"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"MANEAL",1278.2343452486,1.46563547043663,0.245346435381621,5.97373859602618,2.31877244967264e-09,1.900614716491e-07,"MANEAL"
"CTNNA2",953.661392738604,1.45713101735627,0.238470664083086,6.11031559357166,9.94343120136692e-10,8.59950209450501e-08,"CTNNA2"
"SEL1L3",2273.46756945922,1.45393905552538,0.282795958707024,5.14130068255912,2.72842998004405e-07,1.58559315797957e-05,"SEL1L3"
"PRLHR",87.4255494706265,1.4528800899617,0.340184590054656,4.27085803542209,1.94722337398584e-05,0.000774903185803385,"PRLHR"
"LRRC10B",114.82255626927,1.45249675031132,0.305762140639331,4.75041398936519,2.03000625198188e-06,0.00010020931985907,"LRRC10B"
"TMEM176B",124.172805548756,1.45224457836295,0.300305008980815,4.83589861951229,1.32545467238314e-06,6.93244352100962e-05,"TMEM176B"
"FAM167A",3140.0313563092,1.45176725041242,0.250616504279897,5.79278389738862,6.92291629186306e-09,5.25412137233801e-07,"FAM167A"
"LHFPL5",34.4432798597198,1.45170853307349,0.449362619725849,3.23059477879839,0.00123532939892867,0.026604393045359,"LHFPL5"
"PRR18",66.644998605145,1.44751257704134,0.400221535959292,3.61677832646311,0.000298292549377411,0.00826304215910919,"PRR18"
"BACH2",428.381055509412,1.44283171205591,0.33267886520158,4.33701044153093,1.44433765833151e-05,0.000598837130243813,"BACH2"
"NBPF4",35.3080398585472,1.43618241516813,0.459944202709113,3.12251444133634,0.00179313308179531,0.0361042661849657,"NBPF4"
"TAGLN3",971.980602580765,1.43526904585716,0.258264810546646,5.55735426293365,2.73894501246334e-08,1.8860942034101e-06,"TAGLN3"
"MAP6",1143.71615051611,1.43466013018929,0.172881461170126,8.29851923091681,1.05417040672502e-16,2.46350652388601e-14,"MAP6"
"PRKCG",264.605696008919,1.43361566181198,0.235991797745353,6.07485376826069,1.2410075805217e-09,1.05663618299691e-07,"PRKCG"
"PTCHD4",254.04412902577,1.43026859127262,0.246706015276291,5.79746136173791,6.73262858013004e-09,5.13526569512905e-07,"PTCHD4"
"TROAP-AS1",73.5294906462972,1.42474073665599,0.313153267623314,4.54965949251976,5.37327941151434e-06,0.000246934788353003,"TROAP-AS1"
"GJA1",1197.11433848158,1.42418124796445,0.226107569992507,6.29868892939606,3.00173701218799e-10,2.84220504080748e-08,"GJA1"
"FLNC",2938.03532561434,1.41770066322334,0.29216914616585,4.85232846050957,1.22020312979108e-06,6.41248855313893e-05,"FLNC"
"NEFM",2550.24684719179,1.41662642863401,0.164153927197554,8.6298662043531,6.14237826750616e-18,1.62565811328082e-15,"NEFM"
"LDB2",219.793776726461,1.41455777445691,0.305391514114761,4.63194852862004,3.62240222031111e-06,0.000172985455594727,"LDB2"
"CYSLTR2",206.316612580783,1.41378185607752,0.357767656350676,3.95167598574579,7.76057700052737e-05,0.00256355781910654,"CYSLTR2"
"PGBD5",666.25773222093,1.41359818719973,0.208607614291506,6.77634990458397,1.23249975968237e-11,1.43250382121390e-09,"PGBD5"
"ELAVL2",275.514708834414,1.41318025159309,0.273275745657457,5.17126116770155,2.32519320169115e-07,1.36206717497466e-05,"ELAVL2"
"CARNS1",46.5664721530331,1.41276093035175,0.427331456221654,3.30600733875992,0.000946356090301141,0.0214758308219475,"CARNS1"
"DRP2",73.3814703035744,1.40680675585445,0.428965136147468,3.27953634761317,0.00103977815109553,0.0231182253493071,"DRP2"
"SLC9A7",132.687636560757,1.40059651572629,0.328320828624672,4.26593866003981,1.99063471910897e-05,0.000789319004957884,"SLC9A7"
"SYP",1489.27709246891,1.39404087995599,0.223093397377382,6.24868730470694,4.13916642375774e-10,3.86915186513558e-08,"SYP"
"TMC4",79.7501579950084,1.39280383827787,0.28937854480789,4.81308605377955,1.48617255235845e-06,7.66355691494323e-05,"TMC4"
"ALDH1L2",302.855502901145,1.39133181543278,0.32412988936755,4.29251315930037,1.76662076784459e-05,0.000711417176458737,"ALDH1L2"
"BMP7",353.638623257379,1.38964961719327,0.223137789233596,6.2277645663079,4.73137338113425e-10,4.34870623696134e-08,"BMP7"
"GRIP2",66.3545462300868,1.38662788653486,0.456084050600429,3.04029023753271,0.00236350264477503,0.0453888908552185,"GRIP2"
"PIK3AP1",118.013632304512,1.38513330142323,0.40250889359769,3.44124893500535,0.000579035551250507,0.0142917684879999,"PIK3AP1"
"CASZ1",325.044151231057,1.3836224428968,0.356077314724887,3.88573600642268,0.000102020325626088,0.0032668811851724,"CASZ1"
"SCG2",4143.94106130101,1.38262012504658,0.154767229643463,8.93354573982955,4.12568661112413e-19,1.27646419417695e-16,"SCG2"
"ZNF556",54.4830690249204,1.37954815458568,0.440271325332997,3.13340450582891,0.00172791133478133,0.0348869745322991,"ZNF556"
"PDZD7",99.2620114541716,1.37591530553492,0.28672276477117,4.79876547867771,1.59646595367441e-06,8.19382420662751e-05,"PDZD7"
"MUC4",40.8507888527436,1.3742110483022,0.435158579200568,3.15795462616586,0.00158880285128296,0.0325166757538221,"MUC4"
"GFRA1",63.2556604395924,1.37117961869174,0.398448128136016,3.44130018907672,0.000578925870521906,0.0142917684879999,"GFRA1"
"TSHZ2",322.118704272441,1.36666040275549,0.323774759835095,4.22102205697429,2.43197136183354e-05,0.00093502007729486,"TSHZ2"
"SLC41A2",142.127917490723,1.36052810546778,0.355415283034272,3.82799550388661,0.000129191115882615,0.00399710034168084,"SLC41A2"
"UGT8",113.63244115376,1.35857253603457,0.334338030682992,4.06346993567934,4.83485521665162e-05,0.00169660167003492,"UGT8"
"BMAL2",335.017569948357,1.35820491688458,0.202252490933892,6.71539277767672,1.87560303259913e-11,2.16849325353185e-09,"BMAL2"
"HSPA12A",381.822297959269,1.35781458274185,0.278242007177011,4.87997695429951,1.06098237781704e-06,5.62961350084708e-05,"HSPA12A"
"CAMK2N2",877.005033128019,1.35690823591231,0.2551550844505,5.3179745127734,1.04928762673801e-07,6.5482105956119e-06,"CAMK2N2"
"LEF1",441.104209610494,1.35652676926834,0.196777739918947,6.8937003231519,5.43594785407414e-12,6.56106958848608e-10,"LEF1"
